experiment_id,Imbalance ratio,Model,Sampler,Feature,Group,Role,Threshold used,DIR,n_samples,favourable_label_rate,default_label_rate
90,0.2,RandomForestClassifier,Baseline,emp_length,emp_length < 5 years,unprivileged,5.0,0.997051198456072,404662.0,0.7985281543609234,0.2014718456390765
90,0.2,RandomForestClassifier,Baseline,emp_length,emp_length >= 5 years,privileged,5.0,0.997051198456072,669574.0,0.8008898194971729,0.1991101805028271
90,0.2,RandomForestClassifier,Baseline,annual_inc,higher annual income,privileged,11.082157933374816,0.9453279240609463,547432.0,0.82203999766181,0.1779600023381899
90,0.2,RandomForestClassifier,Baseline,annual_inc,lower annual income,unprivileged,11.082157933374816,0.9453279240609463,526804.0,0.777097364484704,0.222902635515296
91,0.2,RandomForestClassifier,RandomUnderSampler,emp_length,emp_length < 5 years,unprivileged,5.0,0.9920524861202814,162251.0,0.4975192756901344,0.5024807243098656
91,0.2,RandomForestClassifier,RandomUnderSampler,emp_length,emp_length >= 5 years,privileged,5.0,0.9920524861202814,267443.0,0.5015049935874186,0.4984950064125814
91,0.2,RandomForestClassifier,RandomUnderSampler,annual_inc,higher annual income,privileged,11.082157933374816,0.8675484366573349,210096.0,0.536302452212322,0.463697547787678
91,0.2,RandomForestClassifier,RandomUnderSampler,annual_inc,lower annual income,unprivileged,11.082157933374816,0.8675484366573349,219598.0,0.465268353992295,0.534731646007705
92,0.2,RandomForestClassifier,SMOTEENN,emp_length,emp_length < 5 years,unprivileged,5.0,0.939048154994221,450549.0,0.3152065591089981,0.6847934408910019
92,0.2,RandomForestClassifier,SMOTEENN,emp_length,emp_length >= 5 years,privileged,5.0,0.939048154994221,708910.0,0.3356660224852238,0.6643339775147762
92,0.2,RandomForestClassifier,SMOTEENN,annual_inc,higher annual income,privileged,11.082157933374816,0.6837255437051896,545881.0,0.3935912772197603,0.6064087227802396
92,0.2,RandomForestClassifier,SMOTEENN,annual_inc,lower annual income,unprivileged,11.082157933374816,0.6837255437051896,613578.0,0.2691084100147006,0.7308915899852994
93,0.2,RandomForestClassifier,KMeansSMOTE,emp_length,emp_length < 5 years,unprivileged,5.0,0.7677631329614026,755806.0,0.4275356374519387,0.5724643625480613
93,0.2,RandomForestClassifier,KMeansSMOTE,emp_length,emp_length >= 5 years,privileged,5.0,0.7677631329614026,963000.0,0.556858774662513,0.443141225337487
93,0.2,RandomForestClassifier,KMeansSMOTE,annual_inc,higher annual income,privileged,11.082157933374816,0.55486257035443,651182.0,0.6910679349244911,0.3089320650755088
93,0.2,RandomForestClassifier,KMeansSMOTE,annual_inc,lower annual income,unprivileged,11.082157933374816,0.55486257035443,1067624.0,0.3834477306617311,0.6165522693382689
94,0.2,RandomForestClassifier,ClassWeight,emp_length,emp_length < 5 years,unprivileged,5.0,0.997051198456072,404662.0,0.7985281543609234,0.2014718456390765
94,0.2,RandomForestClassifier,ClassWeight,emp_length,emp_length >= 5 years,privileged,5.0,0.997051198456072,669574.0,0.8008898194971729,0.1991101805028271
94,0.2,RandomForestClassifier,ClassWeight,annual_inc,higher annual income,privileged,11.082157933374816,0.9453279240609463,547432.0,0.82203999766181,0.1779600023381899
94,0.2,RandomForestClassifier,ClassWeight,annual_inc,lower annual income,unprivileged,11.082157933374816,0.9453279240609463,526804.0,0.777097364484704,0.222902635515296
95,0.2,NeuralNetClassifier,Baseline,emp_length,emp_length < 5 years,unprivileged,5.0,0.997051198456072,404662.0,0.7985281543609234,0.2014718456390765
95,0.2,NeuralNetClassifier,Baseline,emp_length,emp_length >= 5 years,privileged,5.0,0.997051198456072,669574.0,0.8008898194971729,0.1991101805028271
95,0.2,NeuralNetClassifier,Baseline,annual_inc,higher annual income,privileged,11.082157933374816,0.9453279240609463,547432.0,0.82203999766181,0.1779600023381899
95,0.2,NeuralNetClassifier,Baseline,annual_inc,lower annual income,unprivileged,11.082157933374816,0.9453279240609463,526804.0,0.777097364484704,0.222902635515296
96,0.2,NeuralNetClassifier,RandomUnderSampler,emp_length,emp_length < 5 years,unprivileged,5.0,0.9920524861202814,162251.0,0.4975192756901344,0.5024807243098656
96,0.2,NeuralNetClassifier,RandomUnderSampler,emp_length,emp_length >= 5 years,privileged,5.0,0.9920524861202814,267443.0,0.5015049935874186,0.4984950064125814
96,0.2,NeuralNetClassifier,RandomUnderSampler,annual_inc,higher annual income,privileged,11.082157933374816,0.8675484366573349,210096.0,0.536302452212322,0.463697547787678
96,0.2,NeuralNetClassifier,RandomUnderSampler,annual_inc,lower annual income,unprivileged,11.082157933374816,0.8675484366573349,219598.0,0.465268353992295,0.534731646007705
97,0.2,NeuralNetClassifier,SMOTEENN,emp_length,emp_length < 5 years,unprivileged,5.0,0.937143502539219,450693.0,0.3147353076262555,0.6852646923737444
97,0.2,NeuralNetClassifier,SMOTEENN,emp_length,emp_length >= 5 years,privileged,5.0,0.937143502539219,708588.0,0.3358453713582505,0.6641546286417495
97,0.2,NeuralNetClassifier,SMOTEENN,annual_inc,higher annual income,privileged,11.082157933374816,0.683413669315733,545813.0,0.3935743560523476,0.6064256439476524
97,0.2,NeuralNetClassifier,SMOTEENN,annual_inc,lower annual income,unprivileged,11.082157933374816,0.683413669315733,613468.0,0.2689740948183116,0.7310259051816884
98,0.2,NeuralNetClassifier,KMeansSMOTE,emp_length,emp_length < 5 years,unprivileged,5.0,0.7677631329614026,755806.0,0.4275356374519387,0.5724643625480613
98,0.2,NeuralNetClassifier,KMeansSMOTE,emp_length,emp_length >= 5 years,privileged,5.0,0.7677631329614026,963000.0,0.556858774662513,0.443141225337487
98,0.2,NeuralNetClassifier,KMeansSMOTE,annual_inc,higher annual income,privileged,11.082157933374816,0.55486257035443,651182.0,0.6910679349244911,0.3089320650755088
98,0.2,NeuralNetClassifier,KMeansSMOTE,annual_inc,lower annual income,unprivileged,11.082157933374816,0.55486257035443,1067624.0,0.3834477306617311,0.6165522693382689
99,0.2,NeuralNetClassifier,ClassWeight,emp_length,emp_length < 5 years,unprivileged,5.0,0.997051198456072,404662.0,0.7985281543609234,0.2014718456390765
99,0.2,NeuralNetClassifier,ClassWeight,emp_length,emp_length >= 5 years,privileged,5.0,0.997051198456072,669574.0,0.8008898194971729,0.1991101805028271
99,0.2,NeuralNetClassifier,ClassWeight,annual_inc,higher annual income,privileged,11.082157933374816,0.9453279240609463,547432.0,0.82203999766181,0.1779600023381899
99,0.2,NeuralNetClassifier,ClassWeight,annual_inc,lower annual income,unprivileged,11.082157933374816,0.9453279240609463,526804.0,0.777097364484704,0.222902635515296
