Model,Sampler,Imbalance ratio,loan_amnt,term,installment,emp_length,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,Individual application,verification_status_Source Verified,verification_status_Verified,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,initial_list_status_w,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,addr_state_AL,addr_state_AR,addr_state_AZ,addr_state_CA,addr_state_CO,addr_state_CT,addr_state_DC,addr_state_DE,addr_state_FL,addr_state_GA,addr_state_HI,addr_state_IA,addr_state_ID,addr_state_IL,addr_state_IN,addr_state_KS,addr_state_KY,addr_state_LA,addr_state_MA,addr_state_MD,addr_state_ME,addr_state_MI,addr_state_MN,addr_state_MO,addr_state_MS,addr_state_MT,addr_state_NC,addr_state_ND,addr_state_NE,addr_state_NH,addr_state_NJ,addr_state_NM,addr_state_NV,addr_state_NY,addr_state_OH,addr_state_OK,addr_state_OR,addr_state_PA,addr_state_RI,addr_state_SC,addr_state_SD,addr_state_TN,addr_state_TX,addr_state_UT,addr_state_VA,addr_state_VT,addr_state_WA,addr_state_WI,addr_state_WV,addr_state_WY,credit_history_yrs,fico_mid
LogisticRegression,KMeansSMOTE,0.02,1.7980931593031615,0.5734677276981275,1.3388563568159406,0.0285623230168122,0.2368045480156487,0.1657527296422607,0.0340701547192824,0.1432927693077111,0.1004720413213327,0.1870299941896423,0.0764961496665332,0.0193865249290494,0.2198979041705354,0.3363186409564165,0.041250479548887,0.0,0.0414864890047761,0.1691736116008219,0.064176658803359,0.2741897841028969,2.1339777768989608e-20,0.2348520918001417,0.0118838354098147,0.0091660622623918,0.013719997361649,0.0185065263098899,0.0514297697827929,1.9460472128423801e-19,7.518273772348375e-18,0.0419871540583143,2.423756145775919e-18,0.0345964177577244,0.3655805510549798,2.0530103727520005e-19,3.71381017147152e-19,0.0164212792615822,0.4692028543199766,0.006528711517066,0.0861604301187224,0.0564079547419443,0.260683419506116,0.0635670757509262,0.0134550500787452,0.0033280546870585,4.427913856614869e-19,0.4733596471394455,0.0916028707760573,0.1022352417741279,2.02300919282662e-21,6.76872267596949e-19,0.3408883741621257,0.065101031979769,0.0283732023657371,4.5435481855253795e-18,0.1009600639750215,0.1396470838276103,0.2658075782140597,7.517186557756235e-18,0.104193357576431,0.099918903962515,0.0031726812169917,1.7060666104692537e-17,0.0077701780064403,0.0135397330785662,3.3546953772345626e-18,0.0,0.0076907749559642,0.2168825419598575,3.632541396906268e-17,0.1076570600196827,0.5498362536310301,0.2112107822044365,0.0288018864245671,0.1252448561350059,0.3022039079944486,0.0074302580421136,0.0027061121541801,0.0143794494964924,0.0177506034850069,0.2489514396822095,0.0476187136704943,0.0523740145950891,1.4563714465366357e-19,0.2795265354056435,0.0376617645382133,0.030814157580355,1.1427511058848752e-17,0.0730982959119931,0.3729583704427838
LogisticRegression,ClassWeight,0.02,0.6594808621378923,0.4821588859526506,0.7380931321717918,0.0007560506173033,0.124023491552024,0.1157137668448206,0.0217741519752503,0.1060799849856002,0.110016041462435,0.0198950382790587,0.0875283067354371,0.0796597830994239,0.1075737669434942,0.0628487763203658,0.0044005629311048,0.0,0.1061722052394032,0.0958937596440611,0.0288198965278212,0.1162311467256718,1.0851007162867848e-19,0.0312092270903517,0.0034654228992137,0.0110398498058001,0.016615262952852,0.0119975930960751,0.0569064327371305,5.895169967071183e-20,4.748857112416903e-18,0.0024747565157223,6.636064148921067e-20,0.023416918474027,0.0536051156825324,1.735879158359094e-20,4.800875830342047e-20,0.0134046716903573,0.0676884609816975,0.0046306982740241,0.0014518165768661,0.0006664492868655,0.0147170023960116,0.0105889216215661,0.0008203593710794,0.002675656312404,9.313415961100618e-19,0.0103470670220319,0.0064545298679643,0.003367905138701,2.03540898973046e-21,2.6835025711542447e-19,0.0105103069844756,0.001736002492977,0.0065727141876849,4.467262571394289e-20,0.0037611188540348,0.0020251668104774,0.0105101643959574,1.2525588045646738e-18,0.0004988828784017,0.0053010142049775,0.001694745251144,1.684442460299341e-18,0.0008668356888449,0.0034969961112012,1.9812878401022177e-19,0.0,0.0057321997744456,0.0048662852089866,1.4170484255260026e-18,0.0049549738134754,0.008611009468467,0.0042216854982104,0.0029374508194924,0.0118538023553453,0.0017611161674968,0.0002830093042263,0.0067079852501325,0.0015015463914756,0.0002930318078722,0.0017916341561962,0.0072689080661594,0.0004465047428069,2.6972857210545532e-18,0.0265995376947211,0.0011824804322224,0.0035513271765262,2.386399724060525e-18,0.0091886338017563,0.2302690668816662
RandomForestClassifier,Baseline,0.02,0.0010973129851134,0.0068881343979825,0.0031534392962606,0.0005111545437664,0.0023870654776541,0.0031710778881262,0.0005478889357194,0.0016243397154186,0.0010392038962127,0.0006016899032189,0.0010984472774935,0.00149855896316,0.001165780011192,0.0017246059085664,0.0003635870324622,0.0,0.000631119816635,0.0011657854832977,0.0004752165448966,0.0003206168256529,7.496221442481767e-07,9.99875099885984e-05,2.0035156506522264e-05,6.392280553056203e-05,4.77430888198809e-05,7.649220088278417e-05,0.0002765837177725,1.8873489671040309e-06,6.553572667052382e-05,2.0422916687860634e-05,4.220413098994529e-06,0.0001892954733829,0.0011439853047134,4.453362477137072e-08,4.6072909491568186e-07,0.0001162058728119,0.0011917364312207,0.0001137651899125,3.92811119850922e-05,0.0001330385444901,0.0002127004684123,7.153578092853517e-05,4.345448603185015e-05,1.344659475446946e-05,9.455633735644068e-06,0.0003246209428901,0.0001314733526136,3.148349186819104e-05,0.0,6.817610048030182e-06,0.0001746513927531,0.000129252156651,9.14102563125213e-05,3.774054152911447e-05,9.66965708565743e-05,0.000162472909371,0.0001420077539741,2.4704336144676705e-06,0.000108674206971,0.0001252214674424,0.0001121143956972,2.6414600727451952e-05,3.422100761272734e-05,0.0001672477556933,6.295757839720561e-06,1.7935172031628784e-05,1.895655517810843e-05,0.0001716768628193,2.366684029214455e-05,0.000174759856315,0.0003250488053426,0.0001343019139014,9.561932808174909e-05,2.3457330708606376e-05,0.0001420190890196,3.263173788795916e-05,3.9903465253163104e-05,1.5784102812334563e-05,5.4803289121227485e-05,0.0001674993326665,4.276356096967913e-05,0.0001249699730711,2.2161024634941374e-06,3.2980796103057425e-05,5.668347281475935e-05,3.086676915118788e-05,3.4094141147633017e-06,0.0015485398681074,0.0041263457300367
RandomForestClassifier,RandomUnderSampler,0.02,0.0146558568990006,0.0602919390418022,0.0171356093978698,0.0027903078985615,0.0231770364223827,0.0309925298192387,0.0041966185427151,0.014410866450273,0.0067812016361854,0.0038561457024332,0.0089397425721223,0.0174381285960582,0.0064751558859969,0.0155480541649788,0.0023875263898429,0.0,0.0072187676817955,0.0126693451249267,0.0071355077071498,0.0024639467912222,0.0,0.0003561527289185,1.8970043899242368e-05,0.0001426330185516,0.0001730785749993,0.0001700832829846,0.0019086708913282,0.0,0.0002706569068612,8.984213605245179e-05,1.1111274655581528e-06,0.0014526169057244,0.01302120705246,0.0,0.0,0.0008060217130936,0.0107797891718953,0.0001419766537815,4.1445091352046106e-05,9.162194277577044e-05,0.0006205955460499,0.0004376380691674,0.0001180110160216,6.701023899604821e-06,2.39197998439665e-06,0.0008274126807269,0.0002719775645291,6.052530518024175e-06,0.0,5.546044896349905e-06,0.0003265840365802,0.0002395666838108,3.114330749182479e-05,2.7132061669071664e-05,0.0001178494397178,0.0001338917859194,0.0001519947326946,8.157837193995607e-06,8.722276990848556e-05,0.0001313137335078,0.0001167565754925,3.905380135810239e-05,8.794846177523733e-06,0.000376758296418,1.689536571774343e-06,1.947878490412057e-05,3.413314641060073e-05,0.0005384275583607,2.143174944226344e-05,0.0001844278940999,0.0009662464037632,0.0002537748451871,0.0001714760548219,0.0001429884030976,0.0001480030881016,3.1102547729371625e-05,0.0001581854218,6.118946619367855e-06,6.719082045380515e-05,0.000529655070719,1.9567116520778524e-05,0.0001262823337311,1.0996317208117918e-05,0.0003839361617517,8.010710444676121e-05,2.601402186153224e-05,6.1637007471582345e-06,0.009631090026584,0.0475390892022787
RandomForestClassifier,SMOTEENN,0.02,0.0164692417117618,0.07256120039331,0.011855063417682,0.0390768437425726,0.0175520077339966,0.020472161399357,0.0218191613031062,0.0568038751755869,0.010820589774128,0.0056403118024,0.0066231681943668,0.020988646948386,0.0086738256620304,0.0266834694492087,0.0023057912582565,0.0,0.0277558305072534,0.0331935661112646,0.0065273306265806,0.0168975069705749,3.4259090808470427e-06,0.0005260271435412,7.183474342966392e-05,0.0001737149602773,0.0001918512401967,0.0002071950915638,0.0014828029681538,6.654967541119602e-06,0.0002535210993436,5.08342891996094e-05,1.714054918950469e-05,0.0260608940410003,0.0079168480449742,5.267486941578712e-08,1.3918509348055225e-06,0.0018239255982168,0.0247186722578213,0.0003610659776873,9.477512888466717e-05,0.0004569997424224,0.0033895130357096,0.0002111237414125,0.000186559411045,2.865471208337538e-05,2.6495137525712636e-05,0.0020444473044339,0.0004715393324952,9.081334122983336e-05,0.0,1.5313345736216444e-05,0.0006322738254191,0.00041654161596,0.000159682739944,0.0001743643769514,0.0002325557710052,0.0004242742263328,0.0005705743623757,4.703478180775695e-06,0.0004695098856893,0.0002904339776596,0.0004366284824846,0.0001210343353851,1.7844592988895194e-05,0.0007948225010268,1.2755976476288057e-05,6.968597224589331e-05,4.572941177258331e-05,0.0007574505038059,0.0001330121261728,0.0006611016687781,0.0023768271931607,0.0004431345183783,0.000320230040657,0.0001246592904862,0.0007078588446228,0.0001078166816746,0.0001191540785321,1.5608611396022233e-05,0.0002076874920731,0.0014539328480667,0.0001026192742198,0.0005816047380276,3.906083907291231e-06,0.0004073377559633,0.0001955535593539,0.0001105686848682,8.706859122374491e-06,0.0045598423011606,0.0495325992574113
RandomForestClassifier,KMeansSMOTE,0.02,0.0143273334147706,0.0144636295699316,0.0107501450443876,0.035732418359547,0.0408351035198627,0.0068639661875282,0.0085065015313407,0.0360396846169046,0.0155711607175686,0.0032945523491937,0.0128656036681591,0.0074289531500022,0.0250292626576907,0.0506418069965948,0.0022562156459851,0.0,0.0145546174579903,0.0072643045919795,0.0018710080405768,0.0041552896036797,2.207980619900848e-05,0.0035495174239825,4.748362536627533e-06,0.0005242514423959,0.0003072050307098,0.0004950655236567,0.0017976943787827,1.2552785113758541e-07,0.0002507369398024,0.0001155983703826,6.74689736026532e-05,0.0114991322348011,0.0412382046394159,6.419269938927619e-08,3.7375022704060014e-05,0.0023352222598339,0.0479434294766541,0.0001658362057907,1.7978156548075348e-05,0.0031695865769273,0.0141946641035478,0.0018989640534601,0.0012893754600503,2.9643664970345376e-06,2.9159060372524413e-05,0.0161595113097587,0.0048263809032313,0.0015329536483109,0.0,6.586778541107225e-07,0.0007774922333354,0.0006059489356089,0.0008157878285476,2.493435561295223e-05,0.0002193664179115,0.0064099116250672,0.0013106021376733,4.919815947964939e-07,0.0013069750511689,0.0010502589767618,0.0045913976821803,0.0010433294975863,2.043417549173301e-05,0.0055844146120795,4.662753881967544e-05,2.5100203537852564e-06,3.457130954135413e-05,0.0070726448264386,2.090632262780932e-05,0.0015462652209972,0.0146948201900057,0.0035681146742728,6.744136746132765e-05,0.0007129959350961,0.0113603058654992,0.00112412193578,7.572640612510846e-05,3.606302097152237e-06,0.0001625836974565,0.0106522150274455,3.4600169684369583e-05,0.0021765939315282,5.767651790623962e-05,0.0013165710423659,0.0002551430302808,0.0002459581646734,6.51132817962641e-05,0.0089699368928608,0.0285881420777501
RandomForestClassifier,ClassWeight,0.02,0.0174258847278641,0.0563412712225723,0.0253829381780668,0.0098638218487738,0.0213610897580329,0.0313902386338277,0.0030687784302117,0.0148661656506973,0.0119025081596187,0.0021242353802289,0.0196994029751922,0.0212584947271202,0.0155499837971227,0.0210586382908346,0.001557197041687,0.0,0.0079824953435364,0.0120429314421289,0.010326813329662,0.0036642350582896,1.7958463980158249e-06,0.0006768709604153,7.828098339168975e-05,0.0002222475299031,0.0002794865307496,0.0002955063945787,0.0012510476525649,1.2317306074398068e-06,0.000380643429823,5.374613375837608e-05,9.07228080262216e-06,0.0032030561038798,0.0105040169463296,0.0,6.335959924827464e-07,0.0011535534296087,0.0100960697951109,0.0002843958533736,7.064311654925345e-05,0.0005418975779077,0.0024954866217056,0.0007519143866915,0.0001499396723938,7.889704238971855e-05,1.846617747088497e-05,0.0011675488548078,0.0007944249573657,0.000126899911002,0.0,1.0299505484843006e-05,0.0009427994014184,0.0002715210700853,0.000319763255555,0.0001044985852669,0.0002280677079661,0.0005514562254807,0.0003933520286804,5.206463251787424e-06,0.0005756952668732,0.0004892769540261,0.000366548153177,8.802303306846155e-05,3.349303705789057e-05,0.000474338841871,9.455781851561866e-06,5.177596121973931e-05,0.0001000913810345,0.0006085680274023,7.522099691820989e-05,0.0004988198571003,0.0011865756521613,0.0007370803281388,0.0002631506572797,0.0002758655854945,0.0005222186585744,5.241606490339244e-05,0.0002196912867041,1.8175466636668425e-05,0.0001475514174799,0.0010602834244483,0.0001837601622662,0.0005164428949238,7.690211574915532e-06,0.0012025738891934,0.0002677678214447,0.000169788231822,6.853872502438892e-06,0.0172854955303267,0.0463748174132354
NeuralNetClassifier,Baseline,0.02,0.0055650800468547,0.0048332999280837,0.0093918820947333,0.0002798640246304,0.0007439126038611,0.0014809089314288,0.0002762244018698,0.0011332733931146,0.0010807802968457,0.0003238866376238,0.0028259343285411,0.0009787298496321,0.0001556762534547,0.0011650082489789,0.0003356462175059,0.0,0.0005644564152437,0.0013441899964963,0.0007732381561425,0.0002919548189904,0.0,0.0007922348152688,0.0,0.0,0.0,0.0,2.8549249940733634e-06,0.0,0.0001386031329271,0.0,0.0,0.0008057606865528,0.0002544623676019,0.0,0.0,0.0001765808806823,0.0003911956926403,0.0,3.1019467516842286e-05,0.0001370563972735,0.0032479747307453,0.0005324882273978,0.0,0.0,0.0,0.000399462416867,0.0007415730398662,0.0,0.0,0.0,0.0009241956342952,0.0,0.0,0.0001004475501157,0.0004041771684872,9.322716752749556e-05,0.0,0.0,0.001539460213797,0.000198224602107,8.975833742160197e-05,0.0,0.0,0.0004029825333263,0.0,0.0,0.0009036227794111,0.0012985841478117,0.0002382223751304,0.0013678832280817,0.0027996572555918,0.0012425789474576,0.0,0.0,0.0010025785977407,0.0,0.0,0.0,5.91541702649688e-06,0.0010099903360279,0.0,0.0001865446231253,0.0,0.0011582981338013,0.0,0.0,0.0,0.0003895164200709,0.0020188690567973
NeuralNetClassifier,RandomUnderSampler,0.02,0.0181715602263671,0.0443277530245365,0.0631374286972021,0.0019327988353108,0.0258252217816851,0.0171263647849854,0.0,0.0116735068425086,0.0141199905719018,0.0011658605756878,0.0268336779468059,0.0183430732417149,0.0093676699761899,0.003292717329597,0.0005006984962642,0.0,0.0027131610348647,0.0042851797387668,0.0026081743289623,0.0038156077405016,0.0,0.0017900551195264,0.0,0.0,0.0,0.0,0.0002537747476833,0.0,0.0022973113144832,0.0,0.0,0.0007849104339068,0.0007716540307801,0.0,0.0,0.0,0.0038653330967257,0.0,0.0,0.0,0.0029831405095752,0.0036256498763085,0.0,0.0,0.0,0.0,0.0039355176751656,0.0,0.0,0.0,0.0028415479117015,0.0014284293072122,0.0,0.0,0.0007929783122969,0.0017606100625953,0.0,0.0,0.0019919627123236,0.0026732091794725,0.0006238148336786,0.0,0.0,0.0022516295138941,0.0,0.0,0.0004558080471269,0.002938945167379,0.0006035077163965,0.0014260476929692,0.0012603399757754,0.0,0.0,0.0,0.0010026790912484,0.0,0.0,0.0,0.0015809795917038,0.0028461507634306,0.0,0.0,0.0,0.0042923821924881,0.0,0.0,0.0,0.0023911160411667,0.0385906330247072
NeuralNetClassifier,SMOTEENN,0.02,0.0820195092942369,0.0439244423427946,0.1123683164492205,0.030048140438156,0.0,0.0090634459235058,0.0090652831494163,0.0111858240700326,0.0071764744485953,0.0104828478654133,0.0114617488450726,0.0050381408117754,0.0042065349268663,0.005514433201134,0.0198458095264736,0.0,0.0174705701602355,0.0132214595064931,0.0059681279373239,0.0164125118174935,0.0,0.0112914274539491,0.0,0.0,0.0,0.0,0.0035135490778412,0.0,0.0029575769140975,0.0,0.0,0.0087271899983237,0.0158713034454214,0.0,0.0,0.0072400206467058,0.0264061908975254,0.0,0.0090526275040909,0.0014607691687025,0.0178805825303419,0.0006287553351645,0.0,0.0,0.0,0.0031969448858893,0.0033943045772103,0.0,0.0,0.0,0.0,0.0016025111647334,0.0,0.0,0.0023884085541763,0.0055436466676788,0.0,0.0,0.0029527213696477,0.0,0.0055732012026051,0.0,0.0,0.0020386098444155,0.0,0.0,0.001677837727795,0.0060044029190608,0.0050880590868297,0.0,0.0048665299647183,0.0,0.0,0.0,0.0112113770561787,0.0,0.0,0.0,0.0,0.0019389108083974,0.0,0.0084970314710479,0.0,0.0070998102038239,0.0,0.0,0.0,0.0049888580854871,0.0073615011720649
NeuralNetClassifier,KMeansSMOTE,0.02,0.006255829854054,0.0025045400845218,0.0052688553573807,0.0043046974326028,0.0011512538165772,0.0090860468507858,0.0012308289564215,0.0018357414083536,0.0003651656979825,0.0024580112977884,0.0040769531345828,0.0020704546010669,0.0046523186989961,0.0024442877120406,0.0008786007584815,0.0,0.0004512875954918,0.0003199911931091,0.0002445416515877,0.0001170810073932,0.0,0.0007086329992849,0.0,0.0,0.0,0.0,0.0006095669153885,0.0,0.0018189739096258,0.0,0.0,0.0003307312484776,0.0044782736367368,0.0,0.0,0.0009555298484297,0.0020888362693096,0.0,0.0003102427705122,0.0003059812764745,3.3375012172286614e-05,0.0,0.0,0.0,0.0,0.0016423109889115,0.0006672443461742,0.0,0.0,0.0,0.0017334350039268,0.002150042369978,0.0,0.0005133625283624,0.0014656312690843,0.0002561939140665,0.0,0.0,0.0043864362836716,0.0,0.0008719931362924,0.0,0.0,0.0025626401042011,0.0,0.0,0.0017589388484598,0.002079909581586,0.0011821123039706,0.0003216762239647,0.0031501959099664,0.0012199479621325,0.0,0.0,0.0031932079741745,0.0,0.0,0.0,0.0030082163874578,0.0089056831546639,0.0,0.0001454863750832,0.0,0.002753054780322,0.0,0.0,0.0,0.0008758919627429,0.00572136640592
NeuralNetClassifier,ClassWeight,0.02,0.0321351189066943,0.0482968205475293,0.0853216194238872,0.0014383161886176,0.0215345711967791,0.0154820174082104,0.0019014612139413,0.0208573391433754,0.0174655669607827,0.0016910421701746,0.0237934532772699,0.0135531877229101,0.0118788621517308,0.0063390049760995,0.0024379597946185,0.0,0.0115415690823348,0.0188286369829252,0.0008324247788066,0.0001604718282273,0.0,0.0038948355661366,0.0,0.0,0.0,0.0,0.0014720229325829,0.0,0.0006900641505368,0.0,0.0,0.0006867583894596,0.0026893493218599,0.0,0.0,0.0018536775142471,0.0025547232665173,0.0,0.0028020278707185,0.0013209466253674,0.0152473832410578,0.0069545923160882,0.0,0.0,0.0,0.0039730863437171,0.006437572735657,0.0,0.0,0.0,0.0014652574114044,0.0017069535393288,0.0,0.0026536924373687,0.0,0.0,0.0,0.0,0.0062110033303596,0.0020027526316648,0.0,0.0,0.0,0.0,0.0,0.0,0.0015270353379226,0.0030596561856681,0.0,0.0107089047390269,0.006967106563858,0.0125147274889172,0.0,0.0,0.0037212430023599,0.0,0.0,0.0,0.0029213380141128,0.0036897499724547,0.0,0.0032574444091048,0.0,0.0096701639060367,0.0,0.0,0.0,0.0018954307620085,0.0387765216210435
XGBClassifier,Baseline,0.05,0.3911980092525482,0.464869886636734,0.5295326709747314,0.0539173409342765,0.1307949125766754,0.1415703296661377,0.020830838009715,0.0973551943898201,0.1061513721942901,0.0178447868674993,0.0919123366475105,0.0673168450593948,0.0874950438737869,0.0705014765262603,0.0055075790733098,0.0,0.0586572252213954,0.0527199953794479,0.0323352180421352,0.0108040431514382,0.0,0.0025254671927541,0.0001812025875551,0.0013849162496626,0.004637642763555,0.0015954950358718,0.0163497384637594,0.0001383595517836,0.0077688083983957,0.0041581513360142,0.0005367177072912,0.0253382269293069,0.0484323389828205,0.0,0.0,0.0039463294669985,0.0591242127120494,0.0046028271317481,0.0012812349013984,0.0010868094395846,0.0078379660844802,0.0152344079688191,0.0035425634123384,0.0015875835670158,0.0003270123852416,0.0065824277698993,0.0118365790694952,0.0017004748806357,0.0,8.792553853709251e-05,0.0073279752396047,0.0005480701802298,0.003699303837493,0.0002724499790929,0.0031251618638634,0.0010118930367752,0.006591516546905,0.0006364415748976,0.0009797384263947,0.0008812320884317,0.0023673821706324,0.0013494674349203,0.0014847588026896,0.0007511323783546,0.000304452056298,0.0005345189711079,0.0057698851451277,0.0061840452253818,0.0010623050620779,0.0022729209158569,0.0131499506533145,0.0013732294319197,0.0037318563554435,0.0044023231603205,0.0020378897897899,0.0008405467378906,0.006715620867908,0.0001964027615031,0.001453781267628,0.0050219716504216,0.0027203783392906,0.0021821474656462,0.0006642048829235,0.0126507608219981,0.0034808153286576,0.0015115832211449,0.004688274115324,0.0471843145787715,0.2194106876850128
XGBClassifier,RandomUnderSampler,0.05,0.3485482335090637,0.4563086032867431,0.490777313709259,0.0621904991567134,0.1252472996711731,0.1584208905696869,0.0254564117640256,0.1141657531261444,0.1140806004405021,0.0201901476830244,0.1021245121955871,0.0844514593482017,0.0945915728807449,0.0754932835698127,0.0071952529251575,0.0,0.0661431103944778,0.0473506674170494,0.0321073979139328,0.014069901779294,0.0,0.0034914284478873,0.0008911718614399,0.0024961957242339,0.0062539484351873,0.0014905328862369,0.014958132058382,0.0,0.0086773503571748,0.0045748455449938,0.0002685356303118,0.021923491731286,0.07014100253582,0.0,0.0,0.0066702468320727,0.0437531769275665,0.003968893084675,0.0012219027848914,0.0026995255611836,0.0114260865375399,0.0139876594766974,0.001780405989848,0.0003156052553094,0.0001296782720601,0.0056073628365993,0.0160145480185747,0.0019557764753699,0.0,0.0003110425604972,0.0090818852186203,0.0011296190787106,0.0054341088980436,0.0015837682876735,0.0046229804866015,0.001762434723787,0.0038347032386809,0.0005746687529608,0.0014278221642598,0.0014399235369637,0.0034170642029494,0.0014622061280533,0.0026581652928143,0.000629917893093,0.0,0.000326278648572,0.0052914414554834,0.0055767484009265,0.0012736523058265,0.0020759194158017,0.0115666761994361,0.0019196856301277,0.0034987584222108,0.0040893303230404,0.002464244607836,0.0002654956188052,0.0074211214669048,0.0001283761521335,0.0018092596437782,0.0058824839070439,0.0030857417732477,0.0016699094558134,0.0003123175119981,0.0115645136684179,0.0038347751833498,0.0012354183709248,0.0067854016087949,0.0670365691184997,0.2121836990118026
XGBClassifier,SMOTEENN,0.05,0.1572754234075546,0.5220286250114441,0.2929551303386688,0.461909681558609,0.141823336482048,0.1808582544326782,0.1410521566867828,0.4063448309898376,0.3746675252914428,0.0215708333998918,0.0963347852230072,0.0579070821404457,0.1150793135166168,0.3598671853542328,0.0050242752768099,0.0,0.0985854938626289,0.0936369001865387,0.0502781048417091,0.0231417007744312,0.0,0.0025833304971456,4.389082459965721e-05,0.0008485080907121,0.0042918352410197,0.0013417266309261,0.0183196552097797,0.0,0.0093423752114176,0.0019073113799095,0.0008083813008852,0.1119320839643478,0.0235631540417671,0.0,0.0,0.0041938684880733,0.1114038005471229,0.0050629619508981,0.000651586218737,0.0012578375171869,0.0223639756441116,0.0188978537917137,0.0032142603304237,0.0022152790334075,0.0002467822632752,0.0150140691548585,0.0091398935765028,0.0023676515556871,0.0,6.013096935930662e-05,0.0050625936128199,0.000342908228049,0.0062598586082458,0.0004018026229459,0.0028340753633528,0.0006528293597511,0.0067536965943872,0.0007223016000352,0.0012364111607894,0.0011348098050802,0.0018596653826534,0.0012384383007884,0.0020524770952761,0.0005181154119782,0.0003695530467666,0.0003400076238904,0.0076645337976515,0.0110862497240304,0.0009678279748186,0.0021281049121171,0.0292781870812177,0.000614556542132,0.0026943730190396,0.005454758182168,0.0020389885175973,0.0008910059113986,0.0077265654690563,2.668047272891272e-05,0.0014000774826854,0.0131186805665493,0.0036196552682667,0.0030259964987635,0.0007217854144982,0.0170410219579935,0.004185794852674,0.0018043007003143,0.0044398782774806,0.0472413413226604,0.5755422115325928
LogisticRegression,Baseline,0.05,0.6147848320863745,0.5026495830620284,0.6953786609453061,0.0012151220526831,0.1018779178831187,0.0414550550170461,0.0174115569286773,0.0863425982775389,0.1157221231880029,0.0126379211985226,0.0590072260614219,0.0538063995975028,0.0886595393248115,0.0817962714830217,0.0029319569473349,0.0,0.0917967106417022,0.1156578069643085,0.0177981574152863,0.088473369854789,2.5024558974559408e-20,0.02935469627651,0.001133242852293,0.0071837171697568,0.0094830802907137,3.13076318657435e-18,0.036816109603187,0.0049198368630711,0.0093121524316696,0.0119991528874441,0.0036157908025137,0.0304606414702786,0.0712010495844776,1.718341288043039e-20,1.3380428962397298e-19,0.0029694053486868,0.065177062677479,0.0089620900715258,0.0063331967724076,0.0064614870474887,0.0017215402220187,0.0117370939276553,0.0041473707535934,0.0022754731303034,8.385002548351476e-05,0.0176104262887592,0.004706695080533,0.0019153997826686,2.6369035481128263e-20,5.283420443843954e-19,0.0031932353815885,0.0017471998211963,0.0054770181435532,0.0018089480584805,0.009568133818931,8.436966673839058e-05,0.0117162321908038,8.717059898532395e-19,0.0038148848372684,0.0022080465183225,0.0046174978810944,0.0040446957546158,0.0012192792047189,0.0042889954819065,3.078166268063238e-19,6.077152663001713e-19,0.0096506108605052,0.0063412511138069,0.0012180515320069,0.0077898440945237,0.0156255426968319,0.0029419757639706,0.0016004991415426,3.781622380894965e-18,0.0028965483917753,0.0019779280490273,0.0041694523066863,8.103509261199005e-20,0.0042498462654106,0.0167746244824674,0.0029653332292798,0.0041678226746547,0.0033227928706364,0.0120470415144569,0.0038419839494461,0.0080802799484607,0.0038976417840406,0.0186924563751117,0.2199108479425652
LogisticRegression,RandomUnderSampler,0.05,0.4721306991944405,0.4752949537553131,0.5824064212195753,0.0041657397537929,0.1264997380840194,0.1257607099649033,0.0201269879057299,0.1069843436067335,0.1024509029783588,0.0197794269975098,0.0710775303146447,0.0499154112642669,0.0958618434282928,0.06334347183688,0.0025819625857836,0.0,0.0947425295210528,0.1029078524016074,0.0189271050611568,0.0797610769197471,1.808306468593112e-19,0.0348150875048332,0.0012944012449705,0.0095631861602028,0.0116944271718638,3.53948486620842e-18,0.0389563167827846,0.0062947471756812,0.0097403595446958,0.0115560924631257,0.0006362389309971,0.0248701063339061,0.0743369047538852,2.420710042428428e-20,2.0967944933999992e-19,0.0070308162844548,0.0512841434822824,0.0058326802556626,0.0051790463595014,0.0059438026455206,0.0032842443376199,0.0122428120737362,0.0035781495762049,0.0010724297803716,0.0001155355892149,0.0122443046875285,0.0095272784063733,0.0036226240447035,3.9970929284494276e-20,1.1308143421258e-18,0.0070527529341923,0.0013558639791662,0.0103937232787625,0.0006736172094607,0.0105553307659818,5.320008901603916e-05,0.006775638240443,9.30220395309651e-19,0.0021010166751687,0.0014349959844251,0.0036741208422577,0.0038312267266505,0.0019694156346145,0.0023242807165004,9.074886768946466e-20,2.732239972613696e-19,0.0113443082970685,0.006028323280896,0.0009920289023765,0.0062057610679592,0.0135522291458092,0.0011392042529135,0.0014494944554984,3.913991266650945e-18,3.456658137503529e-07,0.0008454620211829,0.0059778580646363,4.5708047945287776e-20,0.0011980165749603,0.0051713159747447,0.0038895604741282,0.0024917790084948,0.0027517772457157,0.0128941489879284,0.0077267451973708,0.008404616604971,0.0068755830518015,0.0238331354834505,0.2168780347560142
